Date Posted,Link,Text,Region
3/10/2020,https://www.poynter.org/?ifcn_misinformation=thieves-in-madrid-pretending-to-be-doctors-to-steal-in-peoples-houses," Thieves in Madrid are pretending to be doctors to steal from people's houses.		",Europe
3/10/2020,https://www.poynter.org/?ifcn_misinformation=holding-your-breath-for-10sec-can-determine-if-you-have-covid-19-and-you-should-drink-water-every-15-minutes," Holding your breath for 10sec can determine if you have COVID-19 and you should drink water every 15 minutes.		",Europe
3/10/2020,https://www.poynter.org/?ifcn_misinformation=madrids-government-has-announced-students-will-have-to-make-up-classes-during-summer-3," Madrid's government has announced students will have to make-up classes during summer.		",Europe
3/10/2020,https://www.poynter.org/?ifcn_misinformation=madrids-government-has-announced-students-will-have-to-make-up-classes-during-summer-4," Madrid's government has announced students will have to make-up classes during summer.		",Europe
3/10/2020,https://www.poynter.org/?ifcn_misinformation=holding-your-breath-for-10sec-can-determine-if-you-have-covid-19-and-you-should-drink-water-every-15-minutes-2," Holding your breath for 10 seconds can determine if you have COVID-19 and you should drink water every 15 minutes.		",Europe
3/10/2020,https://www.poynter.org/?ifcn_misinformation=a-coronavirus-vaccine-for-cows-shows-that-the-virus-behind-the-current-outbreak-is-not-new," A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.		",Europe
3/10/2020,https://www.poynter.org/?ifcn_misinformation=post-says-harvard-scientists-say-the-coronavirus-is-spreading-so-fast-that-it-will-infect-70-of-humanity-this-year," Post says Harvard scientists say the coronavirus is ""spreading so fast that it will infect 70% of humanity this year.""		",United States
3/10/2020,https://www.poynter.org/?ifcn_misinformation=every-u-s-election-year-has-disease-outbreak-with-it," Every U.S. election year has a disease outbreak.		",United States
3/10/2020,https://www.poynter.org/?ifcn_misinformation=10000-deaths-in-virus-outbreak-in-michigan-washington-idaho-north-dakota-missouri-mississippi," 10,000 deaths In virus outbreak in Michigan, Washington, Idaho, North Dakota, Missouri, Mississippi.		",United States
3/10/2020,https://www.poynter.org/?ifcn_misinformation=tweet-says-daniel-radcliffe-has-the-coronavirus," Tweet says Daniel Radcliffe has the coronavirus.		",United States
3/10/2020,https://www.poynter.org/?ifcn_misinformation=says-you-can-monitor-yourself-for-covid-19-with-a-breath-test," You can monitor yourself for COVID-19 with a breath test.		",United States
3/10/2020,https://www.poynter.org/?ifcn_misinformation=whether-mexico-has-confirmed-cases-of-covid-19," Does Mexico have confirmed cases of COVID-19?		",United States
3/11/2020,https://www.poynter.org/?ifcn_misinformation=holding-your-breath-for-10-seconds-can-determine-if-you-have-covid-19-drink-water-every-15-minutes," Holding your breath for 10 seconds can determine if you have COVID-19; drink water every 15 minutes.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=marijuana-is-a-cure-for-the-coronavirus," Marijuana is a cure for the coronavirus.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=why-its-dangerous-to-make-your-own-hand-sanitizer-at-home," Why it's dangerous to make your own hand sanitizer at home.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=hold-your-breath-ten-seconds-to-check-if-you-are-infected-with-the-novel-coronavirus," Hold your breath 10 seconds to check if you are infected with the novel coronavirus.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=panic-scene-in-germany-with-people-rushing-into-a-supermarket," Racist scene against Chinese people in the metro in Belgium.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=demonstrations-against-chinese-people-in-italy," Demonstrations against Chinese people in Italy.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=racist-scene-against-chinese-people-in-the-metro-in-belgium," Racist scene against Chinese people in the metro in Belgium.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=panic-scene-in-germany-with-people-rushing-into-a-supermarket-2," Panic scene in Germany with people rushing into a supermarket.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=demonstrations-against-chinese-people-in-italy-2," Demonstrations against Chinese people in Italy.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=racist-scene-against-chinese-people-in-the-metro-in-belgium-2," Racist scene against Chinese people in the metro in Belgium.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=if-your-nose-is-running-you-dont-have-covid-19-the-virus-dies-at-27-degrees-celsius-thererfore-you-should-drink-hot-water-or-tea-the-most-common-way-to-get-infected-is-to-touch-surfaces-every-nor," If your nose is running you don't have COVID-19. The virus dies at 27 degrees celsius, thererfore you should drink hot water or tea. The most common way to get infected is to touch surfaces. Every normal mask can filter the virus because it is very big.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=no-more-deaths-from-covid-19-as-israel-scientists-have-discovered-a-vaccine-for-covid-19," No more deaths from COVID-19 as Israeli scientists have discovered a vaccine.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=china-is-supplying-quran-to-people-to-read-after-the-coronavirus-outbreak," China is supplying the Quran to people to read after the coronavirus outbreak.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=japanese-doctors-claim-drinking-water-every-15-minute-prevent-covid-19," Japanese doctors claim drinking water every 15 minutes prevents COVID-19.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=muslim-people-in-china-seeking-refuge-in-islam-by-reading-quran-to-save-themselves-from-covid-19," Muslim People in China seeking refuge in Islam by reading Quran to save themselves from COVID-19.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=anti-malaria-drug-chloroquine-is-a-cure-for-coronavirus," Anti-Malaria Drug Chloroquine Is A Cure For coronavirus.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=aiims-indian-medical-institute-team-has-said-that-toddy-has-medicinal-properties-to-cure-coronavirus," AIIMS (Indian medical institute) team has said that Toddy has medicinal properties to cure coronavirus.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=arsenic-album-30-homeopathic-medicine-can-prevent-coronavirus-information-given-by-ministry-of-ayush," ""Arsenic album-30 homeopathic medicine can prevent coronavirus. Information given by Ministry of AYUSH.""		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-dies-at-a-temperature-above-26-27-degrees-celcius-as-per-unicef," Coronavirus dies at a temperature above 26-27 degrees Celsius as per UNICEF.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=indian-yogu-guru-baba-ramdev-has-been-infected-with-coronavirus," Indian yoga guru Baba Ramdev has been infected with coronavirus.		",India
3/11/2020,https://www.poynter.org/?ifcn_misinformation=retirment-benefits-reduced-by-50-in-april," Retirement benefits reduced by 50% in April in Italy.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=president-vucics-claim-that-none-said-that-coronavirus-is-the-funniest-virus," President Vucic claims that no one said coronavirus is the ""funniest"" virus.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=malaga-closes-nurseries-due-to-coronavirus," Malaga closes nurseries due to coronavirus.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=neuroscientist-rodolfo-llinas-says-that-if-you-can-last-10-seconds-without-coughing-and-without-discomfort-it-means-that-there-is-no-fibrosis-in-the-lungs-and-therefore-no-coronavirus-infection," Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=seven-ambulance-workers-infected-with-coronavirus-in-catalonia," Seven ambulance workers are infected with coronavirus in Catalonia.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=pedro-sanchez-has-a-medical-team-of-14-people-to-take-care-of-him-since-the-coronavirus-crisis," Pedro S nchez has a medical team of 14 people to take care of him since the coronavirus crisis.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=madrid-is-going-to-close-its-borders-due-to-the-coronavirus," Madrid is going to close its borders due to the coronavirus.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=neuroscientist-rodolfo-llinas-says-that-if-you-can-last-10-seconds-without-coughing-and-without-discomfort-it-means-that-there-is-no-fibrosis-in-the-lungs-and-therefore-no-coronavirus-infection-2," Neuroscientist Rodolfo Llin s says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=audio-from-whatsapp-in-which-the-head-of-cardiology-at-the-gregorio-maranon-hospital-states-that-we-are-in-a-moment-of-uncontrolled-coronavirus-infection-2," Audio from WhatsApp in which the head of Cardiology at the Gregorio Mara¤¢n Hospital states that we are in a moment of uncontrolled coronavirus infection.		",Europe
3/11/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-found-in-toilet-paper," Coronavirus found in toilet paper.		",United States
3/11/2020,https://www.poynter.org/?ifcn_misinformation=gargling-salt-water-and-vinegar-will-kill-the-virus," Gargling salt water and vinegar will kill the virus.		",United States
3/11/2020,https://www.poynter.org/?ifcn_misinformation=nyc-man-drops-dead-in-middle-of-street-suspected-coronavirus," ""NYC man drops dead in middle of street?  suspected coronavirus!""		",United States
3/11/2020,https://www.poynter.org/?ifcn_misinformation=the-health-insurance-industry-has-agreed-to-waive-all-co-payments-for-coronavirus-treatments," The health insurance industry has ""agreed to waive all co-payments for coronavirus treatments.""		",United States
3/11/2020,https://www.poynter.org/?ifcn_misinformation=msnbc-actually-said-on-air-i-hope-enough-people-die-from-coronavirus-that-it-harms-trumps-re-election," ""MSNBC actually said on air 'I hope enough people die from coronavirus that it harms Trump's re-election.'""		",United States
3/12/2020,https://www.poynter.org/?ifcn_misinformation=drinking-water-in-which-garlic-was-boiled-will-cure-you-from-covid-19," Drinking water in which garlic was boiled will cure you from COVID-19.		",Europe
3/12/2020,https://www.poynter.org/?ifcn_misinformation=if-you-can-hold-your-breath-for-10-seconds-then-you-dont-have-fibrosis-and-therefore-no-infection-picture-of-text-in-english-describing-the-method," If you can hold your breath for 10 seconds then you don't have fibrosis and therefore no infection. Picture of text in English describing the method.		",Europe
3/12/2020,https://www.poynter.org/?ifcn_misinformation=oms-staff-member-is-spreading-coronavirus-on-purpose," OMS staff member is spreading coronavirus on purpose.		",Europe
3/12/2020,https://www.poynter.org/?ifcn_misinformation=researchers-in-taiwan-provided-a-series-of-checks-we-can-perform-ourselves-as-a-form-of-self-diagnosis-for-the-new-coronavirus-every-morning," Researchers in Taiwan provided a series of checks we can perform ourselves as a form of self-diagnosis for the new coronavirus every morning.		",Europe
3/12/2020,https://www.poynter.org/?ifcn_misinformation=turmeric-and-lemon-can-cure-coronavirus," Turmeric and lemon can cure the coronavirus.		",India
3/12/2020,https://www.poynter.org/?ifcn_misinformation=saint-lukes-hospital-of-usa-says-that-consuming-alcohol-can-reduce-the-risk-of-covid-19," Saint Luke's Hospital of the USA says consuming alcohol can reduce the risk of COVID-19.		",India
3/12/2020,https://www.poynter.org/?ifcn_misinformation=news-channels-suggests-drinking-tulsi-and-noni-juice-will-help-prevent-the-novel-coronavirus," News channels suggest drinking tulsi and noni juice will help prevent the novel coronavirus.		",India
3/12/2020,https://www.poynter.org/?ifcn_misinformation=consuming-onion-and-salt-followed-by-a-glass-of-water-can-cure-coronavirus," Consuming onion and salt followed by a glass of water can cure coronavirus.		",India
